"Current","Field","Frequency","Spectra"
0,32.8049,1.0,-0.02342815096115064
0,32.8049,1.003125,-0.02349485318874156
0,32.8049,1.00625,-0.023561852912046075
0,32.8049,1.009375,-0.023629152046852394
0,32.8049,1.0125,-0.023696752526357702
0,32.8049,1.015625,-0.023764656301387098
0,32.8049,1.01875,-0.023832865340616374
0,32.8049,1.021875,-0.02390138163079834
0,32.8049,1.025,-0.023970207176993063
0,32.8049,1.028125,-0.024039344002801947
0,32.8049,1.03125,-0.024108794150605756
0,32.8049,1.034375,-0.024178559681806766
0,32.8049,1.0375,-0.024248642677074925
0,32.8049,1.040625,-0.0243190452365983
0,32.8049,1.04375,-0.024389769480337886
0,32.8049,1.046875,-0.02446081754828668
0,32.8049,1.05,-0.024532191600733385
0,32.8049,1.053125,-0.024603893818530613
0,32.8049,1.05625,-0.024675926403367812
0,32.8049,1.059375,-0.02474829157804901
0,32.8049,1.0625,-0.024820991586775375
0,32.8049,1.065625,-0.024894028695432908
0,32.8049,1.06875,-0.024967405191885093
0,32.8049,1.071875,-0.025041123386270896
0,32.8049,1.075,-0.025115185611308048
0,32.8049,1.078125,-0.02518959422260178
0,32.8049,1.08125,-0.02526435159895916
0,32.8049,1.084375,-0.02533946014270915
0,32.8049,1.0875,-0.025414922280028406
0,32.8049,1.090625,-0.025490740461273174
0,32.8049,1.09375,-0.025566917161317138
0,32.8049,1.096875,-0.025643454879895645
0,32.8049,1.1,-0.025720356141956214
0,32.8049,1.103125,-0.025797623498015523
0,32.8049,1.10625,-0.025875259524523228
0,32.8049,1.109375,-0.025953266824232435
0,32.8049,1.1125,-0.026031648026577255
0,32.8049,1.115625,-0.026110405788057477
0,32.8049,1.11875,-0.026189542792630492
0,32.8049,1.121875,-0.02626906175211082
0,32.8049,1.125,-0.026348965406577118
0,32.8049,1.128125,-0.026429256524787212
0,32.8049,1.13125,-0.02650993790460097
0,32.8049,1.134375,-0.02659101237341147
0,32.8049,1.1375,-0.02667248278858462
0,32.8049,1.140625,-0.026754352037907197
0,32.8049,1.14375,-0.026836623040043917
0,32.8049,1.146875,-0.026919298745003355
0,32.8049,1.15,-0.027002382134613145
0,32.8049,1.153125,-0.0270858762230047
0,32.8049,1.15625,-0.027169784057107484
0,32.8049,1.159375,-0.02725410871715336
0,32.8049,1.1625,-0.02733885331719101
0,32.8049,1.165625,-0.02742402100561072
0,32.8049,1.16875,-0.027509614965679996
0,32.8049,1.171875,-0.027595638416089915
0,32.8049,1.175,-0.02768209461151287
0,32.8049,1.178125,-0.027768986843171632
0,32.8049,1.18125,-0.02785631843942028
0,32.8049,1.184375,-0.02794409276633717
0,32.8049,1.1875,-0.028032313228330243
0,32.8049,1.190625,-0.02812098326875503
0,32.8049,1.19375,-0.028210106370545714
0,32.8049,1.196875,-0.02829968605685936
