"Current","Field","Frequency","Spectra"
0,56.33089999999999,1.0,-0.02880301436742079
0,56.33089999999999,1.003125,-0.028885274627298042
0,56.33089999999999,1.00625,-0.02896801198491822
0,56.33089999999999,1.009375,-0.029051231127972924
0,56.33089999999999,1.0125,-0.029134936809225784
0,56.33089999999999,1.015625,-0.029219133847649213
0,56.33089999999999,1.01875,-0.029303827129585302
0,56.33089999999999,1.021875,-0.029389021609930274
0,56.33089999999999,1.025,-0.029474722313344096
0,56.33089999999999,1.028125,-0.029560934335484908
0,56.33089999999999,1.03125,-0.02964766284426957
0,56.33089999999999,1.034375,-0.029734913081160684
0,56.33089999999999,1.0375,-0.029822690362480673
0,56.33089999999999,1.040625,-0.02991100008075351
0,56.33089999999999,1.04375,-0.029999847706075253
0,56.33089999999999,1.046875,-0.030089238787513215
0,56.33089999999999,1.05,-0.030179178954535528
0,56.33089999999999,1.053125,-0.030269673918470727
0,56.33089999999999,1.05625,-0.030360729473999128
0,56.33089999999999,1.059375,-0.030452351500675955
0,56.33089999999999,1.0625,-0.030544545964487493
0,56.33089999999999,1.065625,-0.030637318919441
0,56.33089999999999,1.06875,-0.030730676509188898
0,56.33089999999999,1.071875,-0.03082462496868862
0,56.33089999999999,1.075,-0.030919170625898502
0,56.33089999999999,1.078125,-0.031014319903510945
0,56.33089999999999,1.08125,-0.031110079320723696
0,56.33089999999999,1.084375,-0.03120645549505
0,56.33089999999999,1.0875,-0.03130345514416902
0,56.33089999999999,1.090625,-0.03140108508781717
0,56.33089999999999,1.09375,-0.03149935224972158
0,56.33089999999999,1.096875,-0.03159826365957652
0,56.33089999999999,1.1,-0.03169782645506447
0,56.33089999999999,1.103125,-0.03179804788392212
0,56.33089999999999,1.10625,-0.03189893530605333
0,56.33089999999999,1.109375,-0.032000496195689426
0,56.33089999999999,1.1125,-0.03210273814359881
0,56.33089999999999,1.115625,-0.03220566885934662
0,56.33089999999999,1.11875,-0.03230929617360588
