"Current","Field","Frequency","Spectra"
0,35.1517,1.0,-0.025022008694638956
0,35.1517,1.003125,-0.0250890855003479
0,35.1517,1.00625,-0.02515652078809463
0,35.1517,1.009375,-0.02522431783238115
0,35.1517,1.0125,-0.02529247995069027
0,35.1517,1.015625,-0.025361010504203425
0,35.1517,1.01875,-0.025429912898532858
0,35.1517,1.021875,-0.02549919058446846
0,35.1517,1.025,-0.025568847058739314
0,35.1517,1.028125,-0.025638885864790874
0,35.1517,1.03125,-0.025709310593577468
0,35.1517,1.034375,-0.02578012488437098
0,35.1517,1.0375,-0.02585133242558582
0,35.1517,1.040625,-0.02592293695562064
0,35.1517,1.04375,-0.02599494226371728
0,35.1517,1.046875,-0.026067352190837126
0,35.1517,1.05,-0.02614017063055545
0,35.1517,1.053125,-0.026213401529974208
0,35.1517,1.05625,-0.026287048890653517
0,35.1517,1.059375,-0.026361116769562484
0,35.1517,1.0625,-0.02643560928004964
0,35.1517,1.065625,-0.02651053059283361
0,35.1517,1.06875,-0.026585884937014477
0,35.1517,1.071875,-0.0266616766011061
0,35.1517,1.075,-0.026737909934090358
0,35.1517,1.078125,-0.026814589346493306
0,35.1517,1.08125,-0.026891719311484187
0,35.1517,1.084375,-0.02696930436599773
0,35.1517,1.0875,-0.02704734911188004
0,35.1517,1.090625,-0.02712585821705922
0,35.1517,1.09375,-0.0272048364167406
0,35.1517,1.096875,-0.027284288514627976
0,35.1517,1.1,-0.027364219384170666
0,35.1517,1.103125,-0.027444633969837852
0,35.1517,1.10625,-0.027525537288419985
0,35.1517,1.109375,-0.027606934430358887
0,35.1517,1.1125,-0.02768883056110639
0,35.1517,1.115625,-0.027771230922512914
0,35.1517,1.11875,-0.02785414083424607
0,35.1517,1.121875,-0.027937565695240748
0,35.1517,1.125,-0.028021510985180846
0,35.1517,1.128125,-0.02810598226601388
0,35.1517,1.13125,-0.028190985183499048
0,35.1517,1.134375,-0.028276525468789688
0,35.1517,1.1375,-0.028362608940051093
0,35.1517,1.140625,-0.02844924150411429
0,35.1517,1.14375,-0.02853642915816706
0,35.1517,1.146875,-0.028624177991482952
0,35.1517,1.15,-0.02871249418718923
0,35.1517,1.153125,-0.028801384024074977
0,35.1517,1.15625,-0.028890853878440016
0,35.1517,1.159375,-0.02898091022598615
0,35.1517,1.1625,-0.02907155964375144
0,35.1517,1.165625,-0.029162808812088947
0,35.1517,1.16875,-0.029254664516690787
0,35.1517,1.171875,-0.029347133650659028
0,35.1517,1.175,-0.02944022321662428
0,35.1517,1.178125,-0.029533940328913745
0,35.1517,1.18125,-0.029628292215769278
0,35.1517,1.184375,-0.02972328622161777
0,35.1517,1.1875,-0.029818929809394233
0,35.1517,1.190625,-0.02991523056291977
0,35.1517,1.19375,-0.030012196189335497
0,35.1517,1.196875,-0.030109834521593933
0,35.1517,1.2,-0.030208153521009723
0,35.1517,1.203125,-0.03030716127987073
0,35.1517,1.20625,-0.03040686602411177
0,35.1517,1.209375,-0.030507276116052206
0,35.1517,1.2125,-0.03060840005719934
0,35.1517,1.215625,-0.03071024649111943
0,35.1517,1.21875,-0.030812824206378004
0,35.1517,1.221875,-0.03091614213955169
0,35.1517,1.225,-0.031020209378313127
0,35.1517,1.228125,-0.0311250351645914
0,35.1517,1.23125,-0.03123062889780961
0,35.1517,1.234375,-0.03133700013820238
0,35.1517,1.2375,-0.031444158610214705
