"Current","Field","Frequency","Spectra"
0,42.466399,1,-0.020421847
0,42.466399,1.003125,-0.020501531
0,42.466399,1.00625,-0.020581754
0,42.466399,1.009375,-0.020662522
0,42.466399,1.0125,-0.02074384
0,42.466399,1.015625,-0.020825713
0,42.466399,1.01875,-0.020908147
0,42.466399,1.021875,-0.020991147
0,42.466399,1.025,-0.021074719
0,42.466399,1.028125,-0.021158868
0,42.466399,1.03125,-0.021243601
0,42.466399,1.034375,-0.021328923
0,42.466399,1.0375,-0.021414839
0,42.466399,1.040625,-0.021501356
0,42.466399,1.04375,-0.02158848
0,42.466399,1.046875,-0.021676218
0,42.466399,1.05,-0.021764574
0,42.466399,1.053125,-0.021853555
0,42.466399,1.05625,-0.021943169
0,42.466399,1.059375,-0.022033421
0,42.466399,1.0625,-0.022124317
0,42.466399,1.065625,-0.022215865
0,42.466399,1.06875,-0.02230807
0,42.466399,1.071875,-0.022400941
0,42.466399,1.075,-0.022494483
0,42.466399,1.078125,-0.022588703
0,42.466399,1.08125,-0.02268361
0,42.466399,1.084375,-0.022779209
0,42.466399,1.0875,-0.022875508
0,42.466399,1.090625,-0.022972514
0,42.466399,1.09375,-0.023070236
0,42.466399,1.096875,-0.023168679
0,42.466399,1.1,-0.023267853
0,42.466399,1.103125,-0.023367764
0,42.466399,1.10625,-0.023468421
0,42.466399,1.109375,-0.023569832
0,42.466399,1.1125,-0.023672004
0,42.466399,1.115625,-0.023774946
0,42.466399,1.11875,-0.023878666
0,42.466399,1.121875,-0.023983172
0,42.466399,1.125,-0.024088474
0,42.466399,1.128125,-0.024194579
0,42.466399,1.13125,-0.024301496
0,42.466399,1.134375,-0.024409235
0,42.466399,1.1375,-0.024517804
0,42.466399,1.140625,-0.024627212
0,42.466399,1.14375,-0.024737469
0,42.466399,1.146875,-0.024848585
0,42.466399,1.15,-0.024960568
0,42.466399,1.153125,-0.025073428
0,42.466399,1.15625,-0.025187175
0,42.466399,1.159375,-0.025301819
0,42.466399,1.1625,-0.025417371
0,42.466399,1.165625,-0.025533839
0,42.466399,1.16875,-0.025651236
0,42.466399,1.171875,-0.02576957
0,42.466399,1.175,-0.025888854
0,42.466399,1.178125,-0.026009098
0,42.466399,1.18125,-0.026130312
0,42.466399,1.184375,-0.026252508
0,42.466399,1.1875,-0.026375698
0,42.466399,1.190625,-0.026499892
0,42.466399,1.19375,-0.026625103
0,42.466399,1.196875,-0.026751342
0,42.466399,1.2,-0.026878621
0,42.466399,1.203125,-0.027006953
0,42.466399,1.20625,-0.027136349
0,42.466399,1.209375,-0.027266823
0,42.466399,1.2125,-0.027398388
0,42.466399,1.215625,-0.027531055
0,42.466399,1.21875,-0.027664838
0,42.466399,1.221875,-0.027799752
0,42.466399,1.225,-0.027935808
0,42.466399,1.228125,-0.028073021
0,42.466399,1.23125,-0.028211405
0,42.466399,1.234375,-0.028350974
0,42.466399,1.2375,-0.028491743
0,42.466399,1.240625,-0.028633726
0,42.466399,1.24375,-0.028776937
0,42.466399,1.246875,-0.028921393
