"Current","Field","Frequency","Spectra"
0,59.5668,1.0,-0.023004424932657745
0,59.5668,1.003125,-0.023067172093695992
0,59.5668,1.00625,-0.023130246169675933
0,59.5668,1.009375,-0.02319364992413479
0,59.5668,1.0125,-0.023257386153213423
0,59.5668,1.015625,-0.02332145768614088
0,59.5668,1.01875,-0.02338586738572741
0,59.5668,1.021875,-0.02345061814886633
0,59.5668,1.025,-0.02351571290704465
0,59.5668,1.028125,-0.023581154626862912
0,59.5668,1.03125,-0.023646946310564236
0,59.5668,1.034375,-0.023713090996572844
0,59.5668,1.0375,-0.023779591760042254
0,59.5668,1.040625,-0.02384645171341332
0,59.5668,1.04375,-0.023913674006982306
0,59.5668,1.046875,-0.023981261829479267
0,59.5668,1.05,-0.024049218408656963
0,59.5668,1.053125,-0.02411754701189028
0,59.5668,1.05625,-0.02418625094678677
0,59.5668,1.059375,-0.024255333561808364
0,59.5668,1.0625,-0.02432479824690418
0,59.5668,1.065625,-0.024394648434155352
0,59.5668,1.06875,-0.024464887598431368
0,59.5668,1.071875,-0.024535519258058844
0,59.5668,1.075,-0.024606546975502394
0,59.5668,1.078125,-0.024677974358058356
0,59.5668,1.08125,-0.024749805058561225
0,59.5668,1.084375,-0.024822042776103566
0,59.5668,1.0875,-0.024894691256769026
0,59.5668,1.090625,-0.024967754294379366
0,59.5668,1.09375,-0.025041235731255513
0,59.5668,1.096875,-0.025115139458992797
0,59.5668,1.1,-0.02518946941925109
0,59.5668,1.103125,-0.025264229604559714
0,59.5668,1.10625,-0.02533942405913784
0,59.5668,1.109375,-0.025415056879730356
0,59.5668,1.1125,-0.025491132216459905
0,59.5668,1.115625,-0.02556765427369503
0,59.5668,1.11875,-0.025644627310935288
0,59.5668,1.121875,-0.025722055643713153
0,59.5668,1.125,-0.025799943644513525
0,59.5668,1.128125,-0.025878295743711057
0,59.5668,1.13125,-0.025957116430525555
0,59.5668,1.134375,-0.02603641025399625
0,59.5668,1.1375,-0.026116181823974866
0,59.5668,1.140625,-0.026196435812138274
0,59.5668,1.14375,-0.02627717695302107
0,59.5668,1.146875,-0.02635841004506846
0,59.5668,1.15,-0.026440139951709945
0,59.5668,1.153125,-0.026522371602454325
0,59.5668,1.15625,-0.026605109994006452
0,59.5668,1.159375,-0.026688360191406232
0,59.5668,1.1625,-0.02677212732919041
0,59.5668,1.165625,-0.026856416612577684
0,59.5668,1.16875,-0.02694123331867749
0,59.5668,1.171875,-0.027026582797723374
0,59.5668,1.175,-0.027112470474331102
0,59.5668,1.178125,-0.02719890184878243
0,59.5668,1.18125,-0.027285882498334867
0,59.5668,1.184375,-0.02737341807855821
0,59.5668,1.1875,-0.02746151432469833
0,59.5668,1.190625,-0.027550177053069086
0,59.5668,1.19375,-0.02763941216247264
0,59.5668,1.196875,-0.027729225635649266
0,59.5668,1.2,-0.02781962354075711
0,59.5668,1.203125,-0.027910612032882427
0,59.5668,1.20625,-0.028002197355581664
0,59.5668,1.209375,-0.028094385842455362
0,59.5668,1.2125,-0.028187183918755066
0,59.5668,1.215625,-0.028280598103024062
0,59.5668,1.21875,-0.028374635008772665
0,59.5668,1.221875,-0.02846930134618868
0,59.5668,1.225,-0.028564603923884314
0,59.5668,1.228125,-0.028660549650680014
0,59.5668,1.23125,-0.028757145537426396
0,59.5668,1.234375,-0.028854398698865073
0,59.5668,1.2375,-0.028952316355529313
0,59.5668,1.240625,-0.029050905835685596
0,59.5668,1.24375,-0.02915017457731696
0,59.5668,1.246875,-0.029250130130149266
0,59.5668,1.25,-0.029350780157721405
