"Current","Field","Frequency","Spectra"
0,45.3346,1.0,-0.021747328434664037
0,45.3346,1.003125,-0.021809759499534037
0,45.3346,1.00625,-0.021872527702408467
0,45.3346,1.009375,-0.0219356359139843
0,45.3346,1.0125,-0.021999087038384914
0,45.3346,1.015625,-0.022062884013645756
0,45.3346,1.01875,-0.022127029812208477
0,45.3346,1.021875,-0.022191527441423463
0,45.3346,1.025,-0.02225637994406117
0,45.3346,1.028125,-0.02232159039883224
0,45.3346,1.03125,-0.02238716192091674
0,45.3346,1.034375,-0.02245309766250254
0,45.3346,1.0375,-0.02251940081333312
0,45.3346,1.040625,-0.022586074601265008
0,45.3346,1.04375,-0.022653122292834955
0,45.3346,1.046875,-0.02272054719383714
0,45.3346,1.05,-0.0227883526499105
0,45.3346,1.053125,-0.02285654204713653
0,45.3346,1.05625,-0.02292511881264759
0,45.3346,1.059375,-0.022994086415246116
0,45.3346,1.0625,-0.023063448366034797
0,45.3346,1.065625,-0.023133208219058128
0,45.3346,1.06875,-0.02320336957195526
0,45.3346,1.071875,-0.02327393606662485
0,45.3346,1.075,-0.02334491138990159
0,45.3346,1.078125,-0.023416299274245177
0,45.3346,1.08125,-0.02348810349844171
0,45.3346,1.084375,-0.02356032788831772
0,45.3346,1.0875,-0.02363297631746728
0,45.3346,1.090625,-0.023706052707992427
0,45.3346,1.09375,-0.02377956103125696
0,45.3346,1.096875,-0.023853505308654297
0,45.3346,1.1,-0.02392788961238925
0,45.3346,1.103125,-0.024002718066274298
0,45.3346,1.10625,-0.024077994846540624
0,45.3346,1.109375,-0.024153724182664146
0,45.3346,1.1125,-0.024229910358206836
0,45.3346,1.115625,-0.024306557711673817
0,45.3346,1.11875,-0.02438367063738646
0,45.3346,1.121875,-0.024461253586371783
0,45.3346,1.125,-0.024539311067268588
0,45.3346,1.128125,-0.024617847647250696
0,45.3346,1.13125,-0.024696867952967543
0,45.3346,1.134375,-0.02477637667150267
0,45.3346,1.1375,-0.024856378551350373
0,45.3346,1.140625,-0.02493687840341094
0,45.3346,1.14375,-0.02501788110200484
0,45.3346,1.146875,-0.02509939158590652
0,45.3346,1.15,-0.02518141485939772
0,45.3346,1.153125,-0.025263955993341428
0,45.3346,1.15625,-0.025347020126276217
0,45.3346,1.159375,-0.025430612465532028
0,45.3346,1.1625,-0.02551473828836743
0,45.3346,1.165625,-0.025599402943129117
0,45.3346,1.16875,-0.025684611850433903
0,45.3346,1.171875,-0.025770370504374
0,45.3346,1.175,-0.02585668447374584
0,45.3346,1.178125,-0.025943559403303007
0,45.3346,1.18125,-0.026031001015034118
0,45.3346,1.184375,-0.02611901510946569
0,45.3346,1.1875,-0.026207607566991017
0,45.3346,1.190625,-0.026296784349225583
0,45.3346,1.19375,-0.026386551500389176
0,45.3346,1.196875,-0.02647691514871601
0,45.3346,1.2,-0.026567881507892965
0,45.3346,1.203125,-0.026659456878526652
0,45.3346,1.20625,-0.026751647649640324
0,45.3346,1.209375,-0.026844460300200906
0,45.3346,1.2125,-0.026937901400676936
0,45.3346,1.215625,-0.02703197761462841
0,45.3346,1.21875,-0.027126695700328878
0,45.3346,1.221875,-0.027222062512420854
0,45.3346,1.225,-0.027318085003605018
0,45.3346,1.228125,-0.027414770226364436
0,45.3346,1.23125,-0.0275121253347241
0,45.3346,1.234375,-0.02761015758604704
0,45.3346,1.2375,-0.027708874342867652
0,45.3346,1.240625,-0.02780828307476322
0,45.3346,1.24375,-0.027908391360264465
0,45.3346,1.246875,-0.028009206888806103
0,45.3346,1.25,-0.028110737462718353
0,45.3346,1.253125,-0.02821299099926041
0,45.3346,1.25625,-0.028315975532696852
0,45.3346,1.259375,-0.028419699216417918
0,45.3346,1.2625,-0.028524170325105028
0,45.3346,1.265625,-0.02862939725694219
0,45.3346,1.26875,-0.02873538853587492
0,45.3346,1.271875,-0.02884215281391736
0,45.3346,1.275,-0.028949698873509
0,45.3346,1.278125,-0.02905803562992242
0,45.3346,1.28125,-0.0291671721337227
0,45.3346,1.284375,-0.029277117573280588
0,45.3346,1.2875,-0.029387881277340013
0,45.3346,1.290625,-0.029499472717641684
0,45.3346,1.29375,-0.0296119015116042
0,45.3346,1.296875,-0.029725177425063844
0,45.3346,1.3,-0.029839310375074743
0,45.3346,1.303125,-0.029954310432770942
0,45.3346,1.30625,-0.030070187826291613
0,45.3346,1.309375,-0.030186952943771488
0,45.3346,1.3125,-0.03030461633639775
0,45.3346,1.315625,-0.0304231887215353
0,45.3346,1.31875,-0.030542680985922027
0,45.3346,1.321875,-0.030663104188935975
0,45.3346,1.325,-0.0307844695659361
0,45.3346,1.328125,-0.03090678853167861
0,45.3346,1.33125,-0.031030072683810937
0,45.3346,1.334375,-0.03115433380644502
0,45.3346,1.3375,-0.031279583873812355
0,45.3346,1.340625,-0.03140583505400262
0,45.3346,1.34375,-0.03153309971278816
0,45.3346,1.346875,-0.0316613904175367
0,45.3346,1.35,-0.031790719941214476
0,45.3346,1.353125,-0.03192110126648203
0,45.3346,1.35625,-0.03205254758988543
0,45.3346,1.359375,-0.032185072326145224
0,45.3346,1.3625,-0.032318689112545713
0,45.3346,1.365625,-0.03245341181342733
0,45.3346,1.36875,-0.03258925452478477
0,45.3346,1.371875,-0.03272623157897392
0,45.3346,1.375,-0.03286435754952995
0,45.3346,1.378125,-0.03300364725610051
0,45.3346,1.38125,-0.03314411576949606
0,45.3346,1.384375,-0.03328577841686131
0,45.3346,1.3875,-0.033428650786970916
0,45.3346,1.390625,-0.033572748735652275
0,45.3346,1.39375,-0.033718088391339766
0,45.3346,1.396875,-0.03386468616076331
0,45.3346,1.4,-0.03401255873477535
0,45.3346,1.403125,-0.034161723094320015
0,45.3346,1.40625,-0.03431219651654811
0,45.3346,1.409375,-0.03446399658108256
0,45.3346,1.4125,-0.03461714117643791
0,45.3346,1.415625,-0.03477164850659851
0,45.3346,1.41875,-0.03492753709775991
0,45.3346,1.421875,-0.035084825805237696
0,45.3346,1.425,-0.035243533820548935
0,45.3346,1.428125,-0.035403680678670724
0,45.3346,1.43125,-0.03556528626548113
0,45.3346,1.434375,-0.0357283708253877
0,45.3346,1.4375,-0.0358929549691487
0,45.3346,1.440625,-0.03605905968189291
0,45.3346,1.44375,-0.03622670633134337
0,45.3346,1.446875,-0.03639591667625121
0,45.3346,1.45,-0.03656671287504566
0,45.3346,1.453125,-0.03673911749470611
0,45.3346,1.45625,-0.03691315351986333
0,45.3346,1.459375,-0.03708884436213603
0,45.3346,1.4625,-0.03726621386970985
0,45.3346,1.465625,-0.037445286337166005
0,45.3346,1.46875,-0.037626086515566703
0,45.3346,1.471875,-0.037808639622805236
0,45.3346,1.475,-0.03799297135422836
0,45.3346,1.478125,-0.038179107893539135
0,45.3346,1.48125,-0.03836707592398889
0,45.3346,1.484375,-0.03855690263986637
0,45.3346,1.4875,-0.03874861575829365
0,45.3346,1.490625,-0.038942243531337684
0,45.3346,1.49375,-0.03913781475844723
0,45.3346,1.496875,-0.03933535879922492
0,45.3346,1.5,-0.03953490558654471
0,45.3346,1.503125,-0.03973648564002538
0,45.3346,1.50625,-0.039940130079870836
0,45.3346,1.509375,-0.04014587064108864
0,45.3346,1.5125000000000002,-0.040353739688098425
0,45.3346,1.515625,-0.04056377022974214
0,45.3346,1.51875,-0.04077599593470875
0,45.3346,1.521875,-0.040990451147386475
0,45.3346,1.525,-0.04120717090415531
0,45.3346,1.5281250000000002,-0.04142619095013465
0,45.3346,1.53125,-0.04164754775639912
0,45.3346,1.534375,-0.04187127853767869
0,45.3346,1.5375,-0.04209742127055738
0,45.3346,1.540625,-0.042326014712186874
0,45.3346,1.5437500000000002,-0.04255709841953166
0,45.3346,1.546875,-0.04279071276916205
0,45.3346,1.55,-0.04302689897761348
0,45.3346,1.553125,-0.04326569912232962
0,45.3346,1.55625,-0.04350715616320866
0,45.3346,1.5593750000000002,-0.04375131396477212
0,45.3346,1.5625,-0.04399821731897627
0,45.3346,1.565625,-0.04424791196868766
0,45.3346,1.56875,-0.04450044463184384
0,45.3346,1.571875,-0.04475586302632224
0,45.3346,1.5750000000000002,-0.04501421589554053
0,45.3346,1.578125,-0.04527555303481212
0,45.3346,1.58125,-0.04553992531848298
0,45.3346,1.584375,-0.04580738472787417
0,45.3346,1.5875,-0.04607798438005864
0,45.3346,1.5906250000000002,-0.04635177855749904
0,45.3346,1.59375,-0.04662882273857595
0,45.3346,1.596875,-0.04690917362903685
0,45.3346,1.6,-0.04719288919439611
0,45.3346,1.603125,-0.04748002869331919
0,45.3346,1.6062500000000002,-0.047770652712024096
0,45.3346,1.609375,-0.04806482319973464
0,45.3346,1.6125,-0.048362603505222146
0,45.3346,1.615625,-0.04866405841447244
0,45.3346,1.61875,-0.048969254189517045
0,45.3346,1.6218750000000002,-0.04927825860846931
0,45.3346,1.625,-0.04959114100680644
0,45.3346,1.628125,-0.04990797231994159
0,45.3346,1.63125,-0.05022882512713064
0,45.3346,1.634375,-0.05055377369676031
0,45.3346,1.6375000000000002,-0.050882894033066756
0,45.3346,1.640625,-0.051216263924333955
0,45.3346,1.64375,-0.05155396299262561
0,45.3346,1.646875,-0.05189607274510358
0,45.3346,1.65,-0.05224267662699017
0,45.3346,1.6531250000000002,-0.05259386007623264
0,45.3346,1.65625,-0.05294971057993048
0,45.3346,1.659375,-0.053310317732589686
0,45.3346,1.6625,-0.05367577329626839
0,45.3346,1.665625,-0.054046171262683386
0,45.3346,1.6687500000000002,-0.054421607917348
0,45.3346,1.671875,-0.05480218190581468
0,45.3346,1.675,-0.055187994302099946
0,45.3346,1.678125,-0.05557914867937017
0,45.3346,1.68125,-0.05597575118297196
0,45.3346,1.6843750000000002,-0.056377910605892825
0,45.3346,1.6875,-0.05678573846674105
0,45.3346,1.690625,-0.057199349090339316
0,45.3346,1.69375,-0.05761885969102676
0,45.3346,1.696875,-0.05804439045877162
0,45.3346,1.7000000000000002,-0.05847606464819842
0,45.3346,1.703125,-0.058914008670637764
0,45.3346,1.70625,-0.05935835218931336
0,45.3346,1.709375,-0.05980922821778188
0,45.3346,1.7125,-0.060266773221749344
0,45.3346,1.7156250000000002,-0.06073112722439058
0,45.3346,1.71875,-0.06120243391530359
0,45.3346,1.721875,-0.06168084076323731
0,45.3346,1.725,-0.06216649913273452
0,45.3346,1.728125,-0.06265956440483943
0,45.3346,1.7312500000000002,-0.06316019610202457
0,45.3346,1.734375,-0.06366855801749678
0,45.3346,1.7375,-0.06418481834905163
0,45.3346,1.740625,-0.06470914983764747
0,45.3346,1.74375,-0.06524172991088252
0,45.3346,1.7468750000000002,-0.06578274083156167
0,45.3346,1.75,-0.06633236985154851
0,45.3346,1.753125,-0.06689080937110732
0,45.3346,1.75625,-0.06745825710394446
0,45.3346,1.759375,-0.06803491624817071
0,45.3346,1.7625000000000002,-0.06862099566341237
0,45.3346,1.765625,-0.06921671005430792
0,45.3346,1.76875,-0.06982228016063906
0,45.3346,1.771875,-0.07043793295435002
0,45.3346,1.775,-0.07106390184372385
0,45.3346,1.7781250000000002,-0.07170042688499163
0,45.3346,1.78125,-0.07234775500166139
0,45.3346,1.784375,-0.07300614021186738
0,45.3346,1.7875,-0.0736758438640471
0,45.3346,1.790625,-0.07435713488126994
0,45.3346,1.7937500000000002,-0.0750502900145502
0,45.3346,1.796875,-0.07575559410549047
0,45.3346,1.8,-0.0764733403586161
0,45.3346,1.803125,-0.07720383062377054
0,45.3346,1.80625,-0.07794737568895949
0,45.3346,1.8093750000000002,-0.07870429558404213
0,45.3346,1.8125,-0.07947491989568274
